Security Code,Issuer Name,Security Id,SYMBOL WITH BO,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
509009,,AUSOMENT,AUSOMENT.BO,AuSom Enterprise Limited,Active,B,10,INE218C01016,Comm.Trading  & Distribution,Equity
509015,,THAKRAL,THAKRAL.BO,THAKRAL SERVICES (INDIA) LTD.,Active,X,3,INE190F01028,Electronic Components,Equity
509020,,RUCHINFRA,RUCHINFRA.BO,RUCHI INFRASTRUCTURE LTD.,Active,T,1,INE413B01023,Diversified Commercial Services,Equity
509026,,VJTFEDU,VJTFEDU.BO,VJTF EDUSERVICES LTD.,Active,XT,10,INE117F01013,Education,Equity
509038,,VOLLF,VOLLF.BO,VOLTAIRE LEASING & FINANCE LTD.,Active,X,10,INE763D01019,Finance (including NBFCs),Equity
509040,,NETLINK,NETLINK.BO,NETLINK SOLUTIONS (INDIA) LTD.,Active,X,10,INE040F01033,IT Software Products,Equity
509046,,ZLEENCON,ZLEENCON.BO,LEENA CONSULTANCY LTD.,Active,P,10,INE778N01016,Diversified Commercial Services,Equity
509048,,LANCORHOL,LANCORHOL.BO,LANCOR HOLDINGS LTD.,Active,X,2,INE572G01025,Realty,Equity
509051,,INDINFO,INDINFO.BO,INDIAN INFOTECH & SOFTWARE LTD.,Active,XT,1,INE300B01022,IT Software Products,Equity
509053,,BANASFN,BANASFN.BO,BANAS FINANCE LTD.,Active,X,10,INE521L01030,Diversified Commercial Services,Equity
509055,,VISAKAIND,VISAKAIND.BO,VISAKA INDUSTRIES LTD.,Active,B,10,INE392A01013,Cement & Cement Products,Equity
509069,,INFOMEDIA,INFOMEDIA.BO,INFOMEDIA PRESS LTD.,Active,B,10,INE669A01022,Publishing,Equity
509073,,HATHWAYB,HATHWAYB.BO,HATHWAY BHAWANI CABLETEL & DATACOM LTD.,Active,XT,10,INE525B01016,Broadcasting & Cable TV,Equity
509077,,PRESSMN,PRESSMN.BO,Pressman Advertising Limited,Active,B,2,INE980A01023,Advertising & Media,Equity
509079,,GUFICBIO,GUFICBIO.BO,GUFIC BIOSCIENCES LTD.,Active,B,1,INE742B01025,Pharmaceuticals,Equity
509084,,PHOTON,PHOTON.BO,PHOTON CAPITAL ADVISORS LTD.,Active,XT,10,INE107J01016,Diversified Commercial Services,Equity
509099,,OSWALEA,OSWALEA.BO,OSWAL LEASING LTD.,Active,P,10,INE811Q01018,Diversified Commercial Services,Equity
509152,,GRPLTD,GRPLTD.BO,GRP LTD.,Active,B,10,INE137I01015,Auto Tyres & Rubber Products,Equity
509162,,INDAG,INDAG.BO,INDAG RUBBER LTD.-$,Active,X,2,INE802D01023,Auto Tyres & Rubber Products,Equity
509196,,MMRUBBR-B,MMRUBBR-B.BO,MM RUBBER COMPANY LTD.,Active,X,2,INE159E01026,Auto Tyres & Rubber Products,Equity
509220,,PTL,PTL.BO,PTL ENTERPRISES LTD.-$,Active,B,2,INE034D01031,Comm.Trading  & Distribution,Equity
509243,,TVSSRICHAK,TVSSRICHAK.BO,TVS SRICHAKRA LTD.-$,Active,A,10,INE421C01016,Auto Tyres & Rubber Products,Equity
509423,,SEL,SEL.BO,Sanathnagar Enterprises Limited,Active,X,10,INE367E01033,Commodity Chemicals,Equity
509438,,BENARAS,BENARAS.BO,BENARES HOTELS LTD.,Active,XT,10,INE664D01019,Hotels,Equity
509449,,BHAGWOX,BHAGWOX.BO,BHAGWATI OXYGEN LTD.,Active,XT,10,INE026I01010,Commodity Chemicals,Equity
509470,,BOMOXY-B1,BOMOXY-B1.BO,Bombay Oxygen Investments Ltd,Active,XT,100,INE01TL01014,Finance (including NBFCs),Equity
509472,,CRAVATEX,CRAVATEX.BO,CRAVATEX LTD.,Active,X,10,INE145E01017,Comm.Trading  & Distribution,Equity
509480,,BERGEPAINT,BERGEPAINT.BO,BERGER PAINTS INDIA LTD.,Active,A,1,INE463A01038,Furniture-Furnishing-Paints,Equity
509486,,CAPRIHANS,CAPRIHANS.BO,CAPRIHANS INDIA LTD.-$,Active,X,10,INE479A01018,Plastic Products,Equity
509488,,GRAPHITE,GRAPHITE.BO,GRAPHITE INDIA LTD.,Active,A,2,INE371A01025,Other Industrial Goods,Equity
509496,,ITDCEM,ITDCEM.BO,ITD CEMENTATION INDIA LTD.,Active,A,1,INE686A01026,Construction & Engineering,Equity
509525,,EMPIND,EMPIND.BO,EMPIRE INDUSTRIES LTD.,Active,X,10,INE515H01014,Diversified,Equity
509546,,GRAVISSHO,GRAVISSHO.BO,GRAVISS HOSPITALITY LTD.,Active,X,2,INE214F01026,Hotels,Equity
509557,,GARFIBRES,GARFIBRES.BO,Garware Technical Fibres Ltd,Active,A,10,INE276A01018,Textiles,Equity
509563,,GARWAMAR,GARWAMAR.BO,GARWARE MARINE INDUSTRIES LTD.,Active,X,10,INE925D01014,Textiles,Equity
509567,,GOACARBON,GOACARBON.BO,GOA CARBON LTD.-$,Active,B,10,INE426D01013,Refineries/ Petro-Products,Equity
509597,,HARDCAS,HARDCAS.BO,HARDCASTLE & WAUD MFG.CO.LTD.,Active,X,10,INE722D01015,Specialty Chemicals,Equity
509631,,HEG,HEG.BO,HEG LTD.,Active,A,10,INE545A01016,Other Industrial Goods,Equity
509635,,HINDCOMPOS,HINDCOMPOS.BO,HINDUSTAN COMPOSITES LTD.,Active,B,5,INE310C01029,Auto Parts & Equipment,Equity
509650,,ZHINDHSG,ZHINDHSG.BO,HINDUSTAN HOUSING CO.LTD.,Active,XT,25,INE083O01019,Housing Finance,Equity
509675,,HIL,HIL.BO,HIL LTD.,Active,A,10,INE557A01011,Cement & Cement Products,Equity
509692,,INDIANCARD,INDIANCARD.BO,INDIAN CARD CLOTHING CO.LTD.,Active,B,10,INE061A01014,Textiles,Equity
509709,,INTLCONV,INTLCONV.BO,INTERNATIONAL CONVEYORS LTD.,Active,X,1,INE575C01027,Plastic Products,Equity
509715,,JAYSHREETEA,JAYSHREETEA.BO,JAY SHREE TEA & INDUSTRIES LTD.,Active,B,5,INE364A01020,Tea & Coffee,Equity
509760,,MODRNSH,MODRNSH.BO,MODERN SHARES & STOCKBROKERS LTD.,Active,X,10,INE370A01019,Other Financial Services,Equity
509782,,OSEASPR,OSEASPR.BO,OSEASPRE CONSULTANTS LTD.,Active,XT,10,INE880P01015,Diversified Commercial Services,Equity
509820,,HUHTAMAKI,HUHTAMAKI.BO,Huhtamaki India Ltd,Active,A,2,INE275B01026,Containers & Packaging,Equity
509835,,PREMSYN,PREMSYN.BO,PREMIER SYNTHETICS LTD.,Active,X,10,INE940N01012,Textiles,Equity
509845,,RJSHAH,RJSHAH.BO,R.J.SHAH & CO.LTD.,Active,P,10,INE712Z01019,Realty,Equity
509870,,SHAHCON,SHAHCON.BO,SHAH CONSTRUCTION CO.LTD.,Active,XT,100,INE02C301011,Realty,Equity
509874,,SHALPAINTS,SHALPAINTS.BO,SHALIMAR PAINTS LTD.-$,Active,B,2,INE849C01026,Furniture-Furnishing-Paints,Equity
509887,,SINNAR,SINNAR.BO,SINNAR BIDI UDYOG LTD.,Active,XT,5,INE896E01023,Cigarettes-Tobacco Products,Equity
509895,,HINDMILL,HINDMILL.BO,HINDOOSTAN MILLS LTD.,Active,X,10,INE832D01020,Textiles,Equity
509910,,ZSOUTGAS,ZSOUTGAS.BO,SOUTHERN GAS LTD.,Active,P,100,INE532U01012,Commodity Chemicals,Equity
509917,,TECHCON,TECHCON.BO,TECHNOJET CONSULTANTS LTD.,Active,XT,10,INE881P01013,Electronic Components,Equity
509930,,SUPREMEIND,SUPREMEIND.BO,SUPREME INDUSTRIES LTD.,Active,A,2,INE195A01028,Plastic Products,Equity
509945,,THACKER,THACKER.BO,THACKER & CO.LTD.,Active,XT,1,INE077P01034,Other Financial Services,Equity
509953,,TRADWIN,TRADWIN.BO,TRADE WINGS LTD.,Active,Z,10,INE961E01017,Travel Support Services,Equity
509966,,VSTIND,VSTIND.BO,VST INDUSTRIES LTD.,Active,A,10,INE710A01016,Cigarettes-Tobacco Products,Equity
510245,,SWASTIVI,SWASTIVI.BO,SWASTI VINAYAKA SYNTHETICS LTD.,Active,X,1,INE804A01025,Comm.Trading  & Distribution,Equity
511000,,MADHUSE,MADHUSE.BO,MADHUSUDAN SECURITIES LTD.,Active,XT,10,INE856D01011,Finance (including NBFCs),Equity
511012,,YAMNINV,YAMNINV.BO,YAMINI INVESTMENTS COMPANY LTD.,Active,XT,1,INE457N01025,Investment Companies,Equity
511016,,PREMCAP,PREMCAP.BO,PREMIER CAPITAL SERVICES LTD.,Active,XT,1,INE946K01023,Other Elect.Equip./ Prod.,Equity
511034,,JINDRILL,JINDRILL.BO,JINDAL DRILLING & INDUSTRIES LTD.,Active,B,5,INE742C01031,Exploration & Production,Equity
511048,,KUSUMEL,KUSUMEL.BO,KUSAM ELECTRICAL INDUSTRIES LTD.,Active,XT,10,INE175Q01018,Comm.Trading  & Distribution,Equity
511060,,JUMBFNL,JUMBFNL.BO,JUMBO FINANCE LTD.,Active,XT,10,INE122N01017,Diversified Commercial Services,Equity
511066,,SAKTHIFIN,SAKTHIFIN.BO,SAKTHI FINANCE LTD.,Active,X,10,INE302E01014,Finance (including NBFCs),Equity
511072,,DHFL,DHFL.BO,DEWAN HOUSING FINANCE CORPORATION LTD.,Active,B,10,INE202B01012,Housing Finance,Equity
511074,,WEIZFIN,WEIZFIN.BO,WEIZMANN FINCORP LTD.,Active,Z,10,INE407F01018,Finance (including NBFCs),Equity
511076,,SATINDLTD,SATINDLTD.BO,SAT INDUSTRIES LTD.-$,Active,X,2,INE065D01027,Comm.Trading  & Distribution,Equity
511096,,TVOLCON,TVOLCON.BO,TIVOLI CONSTRUCTION LTD.,Active,XT,10,INE747V01014,Realty,Equity
511108,,SHIVTEX,SHIVTEX.BO,SHIVA TEXYARN LTD.,Active,B,10,INE705C01020,Textiles,Equity
511110,,VBDESAI,VBDESAI.BO,V.B.DESAI FINANCIAL SERVICES LTD.,Active,X,10,INE848D01018,Other Financial Services,Equity
511116,,QUADRANT,QUADRANT.BO,Quadrant Televentures Limited-$,Active,X,1,INE527B01020,Telecom Services,Equity
511122,,1STCUS,1STCUS.BO,FIRST CUSTODIAN FUND (INDIA) LTD.,Active,XT,10,INE609B01018,Finance (including NBFCs),Equity
511131,,KAMANWALA,KAMANWALA.BO,KAMANWALA HOUSING CONSTRUCTION LTD.,Active,X,10,INE344D01018,Realty,Equity
511139,,BAJRFIN,BAJRFIN.BO,BAJRANG FINANCE LTD.,Active,XT,10,INE507J01017,Diversified Commercial Services,Equity
511144,,ASYAINFO,ASYAINFO.BO,Asya Infosoft Limited,Active,X,10,INE520G01016,IT Consulting & Software,Equity
511147,,WSFIN,WSFIN.BO,WALL STREET FINANCE LTD.,Active,X,10,INE549D01012,Finance (including NBFCs),Equity
511149,,REMITR,REMITR.BO,REMI SECURITIES LTD.,Active,XT,10,INE592J01019,Diversified Commercial Services,Equity
511153,,ANJANIFOODS,ANJANIFOODS.BO,Anjani Foods Ltd,Active,XT,10,INE096I01013,Packaged Foods,Equity
511169,,RKDAGRRTL,RKDAGRRTL.BO,RKD Agri & Retail Ltd,Active,P,1,INE552N01023,Finance (including NBFCs),Equity
511176,,PARSHWANA,PARSHWANA.BO,PARSHWANATH CORPORATION LTD.,Active,X,10,INE635I01018,Realty,Equity
511185,,SURYAKR,SURYAKR.BO,SURYAKRIPA FINANCE LTD.,Active,XT,10,INE381N01019,Transportation - Logistics,Equity
511187,,MILLENNIUM,MILLENNIUM.BO,Millennium Online Solutions ( India ) Ltd,Active,X,1,INE570N01025,Diversified Commercial Services,Equity
511196,,CANFINHOME,CANFINHOME.BO,CAN FIN HOMES LTD.,Active,A,2,INE477A01020,Housing Finance,Equity
511200,,MUNCAPM,MUNCAPM.BO,MUNOTH CAPITAL MARKET LTD.,Active,XT,5,INE910G01027,Diversified Commercial Services,Equity
511208,,IVC,IVC.BO,IL&FS INVESTMENT MANAGERS LTD.,Active,B,2,INE050B01023,Asset Management Cos.,Equity
511218,,SRTRANSFIN,SRTRANSFIN.BO,SHRIRAM TRANSPORT FINANCE CO.LTD.,Active,A,10,INE721A01013,Finance (including NBFCs),Equity
511243,,CHOLAFIN,CHOLAFIN.BO,Cholamandalam Investment and Finance Company Ltd,Active,A,2,INE121A01024,Finance (including NBFCs),Equity
511254,,SAGARSYST,SAGARSYST.BO,SAGAR SYSTECH LTD.,Active,P,10,INE771Z01015,Finance (including NBFCs),Equity
511260,,IDINFO,IDINFO.BO,ID Info Business Services Ltd,Active,XT,10,INE088P01015,Other Financial Services,Equity
511333,,VLSFINANCE,VLSFINANCE.BO,VLS FINANCE LTD.,Active,B,10,INE709A01018,Other Financial Services,Equity
511355,,INDCEMCAP,INDCEMCAP.BO,INDIA CEMENTS CAPITAL LTD.,Active,X,10,INE429D01017,Finance (including NBFCs),Equity
511359,,ADMANUM,ADMANUM.BO,AD-MANUM FINANCE LTD.,Active,X,10,INE556D01017,Finance (including NBFCs),Equity
511367,,MEGLON,MEGLON.BO,MEGLON INFRA-REAL (INDIA) LTD.,Active,X,10,INE218B01018,Finance (including NBFCs),Equity
511377,,MEHIF,MEHIF.BO,MEHTA INTEGRATED FINANCE LTD.,Active,XT,10,INE240B01012,Finance (including NBFCs),Equity
511389,,VIDEOIND,VIDEOIND.BO,VIDEOCON INDUSTRIES LTD.,Active,Z,10,INE703A01011,Consumer Electronics,Equity
511391,,INTRGLB,INTRGLB.BO,INTER GLOBE FINANCE LTD.,Active,X,10,INE661M01016,Finance (including NBFCs),Equity
511401,,MCLTD,MCLTD.BO,Munoth Communication Ltd,Active,X,10,INE410E01015,Other Financial Services,Equity
511411,,SHRISTI,SHRISTI.BO,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,Active,X,10,INE472C01027,Construction & Engineering,Equity
511413,,CREST,CREST.BO,CREST VENTURES LIMITED,Active,B,10,INE559D01011,Finance (including NBFCs),Equity
511431,,VAKRANGEE,VAKRANGEE.BO,Vakrangee Limited-$,Active,A,1,INE051B01021,Specialty Retail,Equity
511441,,GUJCRED,GUJCRED.BO,GUJARAT CREDIT CORPORATION LTD.,Active,XT,10,INE034B01019,Other Financial Services,Equity
511447,,SYLPH,SYLPH.BO,SYLPH TECHNOLOGIES LTD.,Active,X,10,INE706F01013,Internet Software & Services,Equity
511451,,DHARFIN,DHARFIN.BO,DHARANI FINANCE LTD.,Active,X,10,INE899D01011,Finance (including NBFCs),Equity
511463,,ALEXANDER,ALEXANDER.BO,Alexander Stamps And Coin Ltd,Active,X,10,INE191N01012,Diversified,Equity
511473,,INDBANK,INDBANK.BO,INDBANK MERCHANT BANKING SERVICES LTD.,Active,B,10,INE841B01017,Other Financial Services,Equity
511501,,BHARAT,BHARAT.BO,BHARAT BHUSHAN SHARE & COMMODITY BROKERS LTD.,Active,X,10,INE900A01013,Other Financial Services,Equity
511505,,CAPITALT,CAPITALT.BO,CAPITAL TRUST LTD.,Active,B,10,INE707C01018,Finance (including NBFCs),Equity
511507,,USHAKIRA,USHAKIRA.BO,USHAKIRAN FINANCE LTD.,Active,XT,10,INE697C01011,Finance (including NBFCs),Equity
511509,,VIVOBIOT,VIVOBIOT.BO,VIVO BIO TECH LTD.,Active,X,10,INE380K01017,Biotechnology,Equity
511523,,VEERHEALTH,VEERHEALTH.BO,Veerhealth Care Limited,Active,X,10,INE882C01035,Pharmaceuticals,Equity
511525,,PANINDIAC,PANINDIAC.BO,PAN INDIA CORPORATION LTD.,Active,XT,10,INE376A01032,IT Software Products,Equity
511533,,SAHARAHOUS,SAHARAHOUS.BO,SAHARA HOUSINGFINA CORPORATION LTD.,Active,X,10,INE135C01012,Housing Finance,Equity
511535,,NDASEC,NDASEC.BO,NDA SECURITIES LTD.,Active,X,10,INE026C01013,Other Financial Services,Equity
511539,,SUPRATRE,SUPRATRE.BO,Supra Trends Limited,Active,XT,10,INE533B01028,Other Financial Services,Equity
511543,,GSBFIN,GSBFIN.BO,GSB FINANCE LTD.,Active,XT,10,INE777C01011,Finance (including NBFCs),Equity
511549,,MORARKFI,MORARKFI.BO,MORARKA FINANCE LTD.,Active,X,10,INE367A01015,Finance (including NBFCs),Equity
511551,,MONARCH,MONARCH.BO,Monarch Networth Capital Ltd,Active,X,10,INE903D01011,Other Financial Services,Equity
511557,,PROFINC,PROFINC.BO,PRO FIN CAPITAL SERVICES LTD.,Active,X,10,INE732K01019,Diversified Commercial Services,Equity
511559,,TIMESGTY,TIMESGTY.BO,TIMES GUARANTY LTD.,Active,B,10,INE289C01025,Finance (including NBFCs),Equity
511571,,SODFC,SODFC.BO,SOM DATT FINANCE CORPORATION LTD.,Active,X,10,INE754C01010,Finance (including NBFCs),Equity
511577,,SAVFI,SAVFI.BO,SAVANI FINANCIALS LTD.,Active,XT,10,INE304E01010,Finance (including NBFCs),Equity
511585,,REGTRUS,REGTRUS.BO,REGENCY TRUST LTD.,Active,X,1,INE425F01028,Finance (including NBFCs),Equity
511589,,AVONMORE,AVONMORE.BO,Avonmore Capital & Management Services Limited,Active,X,10,INE323B01016,Finance (including NBFCs),Equity
511593,,LIBORDFIN,LIBORDFIN.BO,Libord Finance Ltd,Active,X,10,INE212B01011,Finance (including NBFCs),Equity
511597,,PALSOFT,PALSOFT.BO,PALSOFT INFOSYSTEMS LTD.,Active,XT,10,INE969B01016,Finance (including NBFCs),Equity
511601,,YASHMGM,YASHMGM.BO,YASH MANAGEMENT & SATELLITE LTD.,Active,X,10,INE216B01012,Comm.Trading  & Distribution,Equity
511605,,ARIHCAPM,ARIHCAPM.BO,ARIHANT CAPITAL MARKETS LTD.,Active,X,5,INE420B01028,Other Financial Services,Equity
511609,,ISLCONSUL,ISLCONSUL.BO,ISL CONSULTING LTD.,Active,X,5,INE569B01022,Finance (including NBFCs),Equity
511611,,DCMFINSERV,DCMFINSERV.BO,DCM FINANCIAL SERVICES LTD.,Active,B,10,INE891B01012,Finance (including NBFCs),Equity
511618,,JIKIND,JIKIND.BO,JIK INDUSTRIES LTD.,Active,T,10,INE026B01049,Comm.Trading  & Distribution,Equity
511628,,IMCAP,IMCAP.BO,IM+ Capitals Limited,Active,X,10,INE417D01012,Finance (including NBFCs),Equity
511630,,SAMBHAAV,SAMBHAAV.BO,SAMBHAAV MEDIA LTD.,Active,B,1,INE699B01027,Publishing,Equity
511634,,DUGARHOU,DUGARHOU.BO,DUGAR HOUSING DEVELOPMENTS LTD.,Active,P,10,INE919M01018,Construction & Engineering,Equity
511654,,SUGALDAM,SUGALDAM.BO,SUGAL & DAMANI SHARE BROKERS LTD.,Active,X,10,INE309D01011,Finance (including NBFCs),Equity
511658,,NETTLINX,NETTLINX.BO,NETTLINX LTD.,Active,X,10,INE027D01019,IT Software Products,Equity
511672,,SCANSTL,SCANSTL.BO,Scan Steels Limited,Active,XT,10,INE099G01011,Iron & Steel/Interm.Products,Equity
511676,,GICHSGFIN,GICHSGFIN.BO,GIC HOUSING FINANCE LTD.,Active,A,10,INE289B01019,Housing Finance,Equity
511688,,MATHEWE,MATHEWE.BO,MATHEW EASOW RESEARCH SECURITIES LTD.,Active,X,10,INE963B01019,Finance (including NBFCs),Equity
511692,,AJCON,AJCON.BO,AJCON GLOBAL SERVICES LTD.,Active,X,10,INE759C01019,Other Financial Services,Equity
511696,,CHRTEDCA,CHRTEDCA.BO,CHARTERED CAPITAL & INVESTMENT LTD.,Active,X,10,INE953B01010,Other Financial Services,Equity
511700,,STANCAP,STANCAP.BO,STANDARD CAPITAL MARKETS LTD.,Active,XT,10,INE625D01010,Finance (including NBFCs),Equity
511702,,PARSHINV,PARSHINV.BO,PARSHARTI INVESTMENT LTD.,Active,X,10,INE290E01011,Finance (including NBFCs),Equity
511710,,CUBIFIN,CUBIFIN.BO,CUBICAL FINANCIAL SERVICES LTD.,Active,X,2,INE717D01023,Finance (including NBFCs),Equity
511712,,RELICTEC,RELICTEC.BO,RELIC TECHNOLOGIES LTD.,Active,X,10,INE452B01013,Other Financial Services,Equity
511714,,NIMBSPROJ,NIMBSPROJ.BO,NIMBUS PROJECTS LTD.,Active,XT,10,INE875B01015,Realty,Equity
511716,,ESCORTSFIN,ESCORTSFIN.BO,ESCORTS FINANCE LTD.,Active,X,10,INE359A01012,Finance (including NBFCs),Equity
511724,,BALFC,BALFC.BO,BAID LEASING AND FINANCE CO.LTD.,Active,X,10,INE020D01014,Finance (including NBFCs),Equity
511726,,VIPUL,VIPUL.BO,VIPUL LTD.,Active,B,1,INE946H01037,Realty,Equity
511728,,KZLFIN,KZLFIN.BO,K.Z.LEASING & FINANCE LTD.,Active,X,10,INE006C01015,Finance (including NBFCs),Equity
511730,,TRCFIN,TRCFIN.BO,TRC FINANCIAL SERVICES LTD.,Active,X,10,INE759D01017,Finance (including NBFCs),Equity
511738,,MEHSECU,MEHSECU.BO,MEHTA SECURITIES LTD.,Active,XT,10,INE241B01010,Other Financial Services,Equity
511742,,UGROCAP,UGROCAP.BO,Ugro Capital Ltd,Active,X,10,INE583D01011,Finance (including NBFCs),Equity
511754,,SAHLIBHFI,SAHLIBHFI.BO,SHALIBHADRA FINANCE LTD.,Active,X,10,INE861D01011,Finance (including NBFCs),Equity
511756,,ABIRAFN,ABIRAFN.BO,ABIRAMI FINANCIAL SERVICES (INDIA) LTD.,Active,Z,10,INE195I01013,Finance (including NBFCs),Equity
511758,,MANSIFIN,MANSIFIN.BO,MANSI FINANCE (CHENNAI) LTD.,Active,XT,10,INE094E01017,Finance (including NBFCs),Equity
511760,,SEVENHILL,SEVENHILL.BO,Seven Hill Industries Limited,Active,X,10,INE518D01017,Finance (including NBFCs),Equity
511764,,UPASAFN,UPASAFN.BO,UPASANA FINANCE LTD.,Active,X,10,INE819K01014,Finance (including NBFCs),Equity
511766,,MUTHTFN,MUTHTFN.BO,MUTHOOT CAPITAL SERVICES LTD.,Active,B,10,INE296G01013,Finance (including NBFCs),Equity
511768,,MASTERTR,MASTERTR.BO,MASTER TRUST LTD.,Active,X,5,INE677D01029,Finance (including NBFCs),Equity
512004,,ZNILKENG,ZNILKENG.BO,NILKANTH ENGINEERING LTD.,Active,P,10,INE582V01015,Diversified Commercial Services,Equity
512008,,AMANITRA,AMANITRA.BO,AMANI TRADING & EXPORTS LTD.,Active,XT,10,INE886D01018,Comm.Trading  & Distribution,Equity
512011,,TEATIME,TEATIME.BO,TEA TIME LTD.,Active,P,10,INE237U01018,Comm.Trading  & Distribution,Equity
512014,,SOBME,SOBME.BO,SOBHAGYA MERCHANTILE LTD.,Active,XT,10,INE754D01018,Diversified Commercial Services,Equity
512018,,CNIRESLTD,CNIRESLTD.BO,CNI RESEARCH LTD.,Active,X,1,INE135H01029,Internet Software & Services,Equity
512020,,ZSARACOM,ZSARACOM.BO,SARASWATI COMMERCIAL (INDIA) LTD.,Active,XT,10,INE967G01019,Finance (including NBFCs),Equity
512022,,WINROC,WINROC.BO,WINRO COMMERCIAL (INDIA) LTD.,Active,XT,10,INE837E01019,Other Financial Services,Equity
512024,,NDMETAL,NDMETAL.BO,N.D.METAL INDUSTRIES LTD.,Active,X,10,INE643D01013,Copper,Equity
512025,,INERTIAST,INERTIAST.BO,INERTIA STEEL LTD.,Active,XT,10,INE767M01011,Diversified Commercial Services,Equity
512026,,PHTRADING,PHTRADING.BO,PH TRADING LTD.,Active,ZP,10,INE603D01017,Comm.Trading  & Distribution,Equity
512036,,KAPILCO,KAPILCO.BO,KAPIL COTEX LTD.,Active,XT,10,INE393H01016,Textiles,Equity
512038,,ASWTR,ASWTR.BO,AASWA TRADING & EXPORTS LTD.,Active,P,10,INE887D01016,Comm.Trading  & Distribution,Equity
512047,,ROYALIND,ROYALIND.BO,Royal India Corporation Limited,Active,X,10,INE510H01015,Other Apparels & Accessories,Equity
512048,,LUHARUKA,LUHARUKA.BO,Luharuka Media & Infra Ltd,Active,X,1,INE195E01020,Realty,Equity
512060,,SHYAM,SHYAM.BO,VENTURA GUARANTY LTD.,Active,P,10,INE139J01019,Diversified Commercial Services,Equity
512062,,ZSANMCOM,ZSANMCOM.BO,SANMITRA COMMERCIAL LTD.,Active,XT,10,INE896J01014,Diversified Commercial Services,Equity
512063,,AYOME,AYOME.BO,AYOKI MERCANTILE LTD.,Active,P,10,INE048E01013,Comm.Trading  & Distribution,Equity
512064,,VISVEN,VISVEN.BO,Vishvprabha Ventures Ltd,Active,XT,10,INE762D01011,Diversified Commercial Services,Equity
512065,,MRUTR,MRUTR.BO,MRUGESH TRADING LTD.,Active,XT,10,INE738D01011,Finance (including NBFCs),Equity
512068,,DECNGOLD,DECNGOLD.BO,DECCAN GOLD MINES LTD.,Active,X,1,INE945F01025,Mining,Equity
512070,,UPL,UPL.BO,UPL Limited,Active,A,2,INE628A01036,Agrochemicals,Equity
512091,,ANSHNCO,ANSHNCO.BO,ANSHUNI COMMERCIALS LTD.,Active,P,10,INE425H01016,Other Apparels & Accessories,Equity
512093,,CRANESSOFT,CRANESSOFT.BO,CRANES SOFTWARE INTERNATIONAL LTD.,Active,X,2,INE234B01023,IT Software Products,Equity
512099,,PUNITCO,PUNITCO.BO,PUNIT COMMERCIALS LTD.,Active,XT,10,INE750G01019,Other Apparels & Accessories,Equity
512101,,TRIPR,TRIPR.BO,TRIOCHEM PRODUCTS LTD.,Active,XT,10,INE331E01013,Pharmaceuticals,Equity
512109,,AVIVA,AVIVA.BO,AVIVA INDUSTRIES LTD.,Active,X,10,INE461H01011,Comm.Trading  & Distribution,Equity
512117,,TWIROST,TWIROST.BO,TWIN ROSES TRADES & AGENCIES LTD.,Active,XT,10,INE436U01016,Diversified Commercial Services,Equity
512131,,SIGNETIND,SIGNETIND.BO,Signet Industries Limited,Active,B,10,INE529F01035,Plastic Products,Equity
512153,,SPECMKT,SPECMKT.BO,SPECULAR MARKETING & FINANCING LTD.,Active,P,10,INE808W01012,Diversified Commercial Services,Equity
512157,,TERRAREAL,TERRAREAL.BO,Terraform Realstate Limited,Active,P,10,INE123V01018,Diversified Commercial Services,Equity
512161,,SECURKLOUD,SECURKLOUD.BO,Securekloud Technologies Ltd,Active,B,5,INE650K01021,Internet Software & Services,Equity
512165,,ABANSENT,ABANSENT.BO,Abans Enterprises Ltd,Active,X,10,INE365O01010,Comm.Trading  & Distribution,Equity
512169,,CAPRICORN,CAPRICORN.BO,CAPRICORN SYSTEMS GLOBAL SOLUTIONS LTD.,Active,XT,10,INE968E01012,Diversified Commercial Services,Equity
512175,,VAMA,VAMA.BO,VAMA INDUSTRIES LTD.,Active,X,2,INE685D01022,IT Consulting & Software,Equity
512179,,SUNTECK,SUNTECK.BO,SUNTECK REALTY LTD.,Active,A,1,INE805D01034,Realty,Equity
512195,,BENTCOM,BENTCOM.BO,BENTLEY COMMERCIAL ENTERPRISES LTD.,Active,P,10,INE496M01017,Diversified Commercial Services,Equity
512197,,SILVERO,SILVERO.BO,SILVER OAK COMMERCIAL LTD.,Active,Z,10,INE798C01017,Finance (including NBFCs),Equity
512213,,CLASELE,CLASELE.BO,CLASSIC ELECTRICALS LTD.,Active,XT,10,INE02BR01017,Comm.Trading  & Distribution,Equity
512215,,STEPHANOTIS,STEPHANOTIS.BO,Stephanotis Finance Ltd,Active,XT,10,INE902L01016,Other Financial Services,Equity
512217,,PRISMMEDI,PRISMMEDI.BO,PRISM MEDICO AND PHARMACY LTD.,Active,X,10,INE730E01016,Finance (including NBFCs),Equity
512221,,SPVGLOBAL,SPVGLOBAL.BO,SPV Global Trading Ltd,Active,P,10,INE177E01010,Finance (including NBFCs),Equity
512229,,VERITAS,VERITAS.BO,VERITAS (INDIA) LTD.,Active,XT,1,INE379J01029,Comm.Trading  & Distribution,Equity
512237,,JAICORPLTD,JAICORPLTD.BO,JAI CORP LTD.,Active,A,1,INE070D01027,Plastic Products,Equity
